"Latitude","Longitude","Engaged","Duration","Distance","Width","Elevation","Heading","GPS Quality","Engine Load","Engine Power","Fuel Usage","Fuel Economy","Moisture","Flow Wheat","Header Offset","Speed","Mass Yield","Wet Yield","Dry Yield","Timestamp"
40.66475482,-102.11043138,true,1.0,5.19,33.59,3644.14,266.9,2,57.0,0.00,14.3,1.0,14.2,10.7,-0.7,3.5,2664.3,44.4,44.0,1531422575.0
40.66475345,-102.11045008,true,1.0,5.19,33.28,3644.12,262.4,2,59.0,0.00,14.3,1.0,13.1,9.2,-0.9,3.5,2326.0,38.8,38.8,1531422576.0
40.66475086,-102.11046843,true,1.0,5.10,33.08,3644.04,258.1,2,60.0,0.00,14.3,1.0,13.2,9.6,-1.0,3.5,2464.0,41.1,41.1,1531422577.0
40.66474745,-102.11048623,true,1.0,5.10,33.24,3644.06,254.9,2,61.0,0.00,15.2,1.1,13.8,11.2,-0.9,3.5,2883.0,48.0,47.9,1531422578.0
40.66474363,-102.11050404,true,1.0,4.92,33.60,3643.86,256.3,2,61.0,0.00,15.2,1.1,14.2,8.9,-0.7,3.4,2350.4,39.2,38.9,1531422579.0
40.66474077,-102.11052275,true,1.0,5.29,33.93,3643.69,260.7,2,61.0,0.00,15.2,1.0,14.2,9.6,-0.5,3.6,2329.7,38.8,38.5,1531422580.0
40.66473845,-102.11054199,true,1.0,5.29,34.18,3643.53,260.9,2,60.0,0.00,15.2,1.0,13.3,9.6,-0.4,3.6,2325.2,38.8,38.8,1531422581.0
40.66473544,-102.11055944,true,1.0,4.65,33.99,3643.43,254.7,2,60.0,0.00,15.2,1.2,12.6,9.4,-0.5,3.2,2581.1,43.0,43.0,1531422582.0
40.66473176,-102.11057365,true,1.0,4.01,33.56,3643.26,248.8,2,59.0,0.00,15.2,1.4,13.4,9.8,-0.7,2.7,3166.9,52.8,52.8,1531422583.0
40.66472753,-102.11058696,true,1.0,3.83,33.32,3643.14,247.0,2,60.0,0.00,14.3,1.4,13.8,9.2,-0.9,2.6,3128.3,52.1,52.0,1531422584.0
40.66472412,-102.11059685,true,1.0,3.55,33.57,3643.02,247.6,2,57.0,0.00,14.3,1.4,14.0,6.4,-0.7,2.4,2353.5,39.2,39.0,1531422585.0
40.66472003,-102.11061070,true,1.0,3.01,33.80,3642.75,254.2,2,53.0,0.00,14.3,1.7,14.1,5.2,0.0,2.1,2247.0,37.5,37.2,1531422586.0
40.66471853,-102.11061879,true,1.0,3.01,33.95,3642.66,260.6,2,51.0,0.00,13.3,1.6,14.2,5.0,-0.5,2.1,2146.5,35.8,35.5,1531422587.0
40.66471757,-102.11063139,true,1.0,2.82,33.92,3642.50,269.7,2,46.0,0.00,12.4,1.6,14.2,4.0,-0.5,1.9,1831.1,30.5,30.3,1531422588.0
40.66471784,-102.11063948,true,1.0,2.92,33.85,3642.43,275.4,2,44.0,0.00,11.4,1.4,14.2,2.5,0.0,2.0,1084.1,18.1,17.9,1531422589.0
40.66471948,-102.11065243,true,1.0,3.28,33.62,3642.35,282.6,2,43.0,0.00,11.4,1.3,14.3,3.5,-0.7,2.2,1385.2,23.1,22.9,1531422590.0
40.66472139,-102.11066178,true,1.0,3.28,33.27,3642.24,284.4,2,40.0,0.00,10.5,1.2,14.4,2.7,-0.9,2.2,1084.4,18.1,17.9,1531422591.0
40.66472412,-102.11067563,true,1.0,3.19,32.05,3642.06,283.4,2,40.0,0.00,10.5,1.2,14.4,2.6,-1.5,2.2,1117.7,18.6,18.4,1531422592.0
40.66472576,-102.11068480,true,1.0,3.28,30.22,3641.87,281.9,2,42.0,0.00,10.5,1.3,14.4,3.3,-2.4,2.2,1456.0,24.3,24.0,1531422593.0
40.66472780,-102.11069955,true,1.0,2.92,26.68,3641.55,280.8,2,39.0,0.00,10.5,1.6,14.4,2.3,-4.2,2.0,1261.6,21.0,20.8,1531422594.0
40.66472835,-102.11070279,true,1.0,2.10,24.43,3641.59,280.4,2,42.0,0.00,9.5,2.2,14.2,1.2,-5.3,1.4,1013.3,16.9,16.8,1531422595.0
40.66472971,-102.11071322,true,1.0,2.55,21.21,3641.70,279.0,2,43.0,0.00,10.5,2.3,14.3,1.3,-6.9,1.7,1010.6,16.8,16.7,1531422596.0
40.66473040,-102.11072042,true,1.0,2.82,20.48,3641.70,279.3,2,39.0,0.00,10.5,2.2,14.3,0.9,-7.3,1.9,663.7,11.1,11.0,1531422597.0
40.66473190,-102.11073247,true,1.0,3.01,18.38,3641.60,280.8,2,36.0,0.00,9.5,2.1,14.4,1.3,-8.3,2.1,1047.6,17.5,17.3,1531422598.0
40.66473313,-102.11074074,true,1.0,3.92,16.98,3641.55,281.8,2,38.0,0.00,8.6,1.6,14.3,2.3,-9.0,2.7,1477.2,24.6,24.4,1531422599.0
40.66473626,-102.11076161,true,1.0,6.11,14.55,3641.21,281.4,2,63.0,0.00,10.5,1.4,14.4,1.8,-10.2,4.2,877.4,14.6,14.5,1531422600.0
40.66473899,-102.11078733,true,1.0,8.02,12.77,3641.40,280.8,2,56.0,0.00,15.2,1.8,13.7,1.8,-11.1,5.5,763.3,12.7,12.7,1531422601.0
40.66473326,-102.11142099,true,1.0,4.19,0.00,3640.38,285.0,2,42.0,0.00,8.6,0.0,13.4,0.0,0.0,2.9,0.0,0.0,0.0,1531422618.0
40.66473708,-102.11143538,true,1.0,4.19,0.00,3640.50,290.4,2,42.0,0.00,8.6,0.0,13.4,0.0,0.0,2.9,0.0,0.0,0.0,1531422618.0
40.66474186,-102.11144923,true,1.0,4.19,0.00,3640.55,296.0,2,44.0,0.00,10.5,0.0,13.4,0.0,0.0,2.9,0.0,0.0,0.0,1531422619.0
40.66474800,-102.11146344,true,1.0,4.37,0.10,3640.55,300.7,2,44.0,0.00,11.4,320.8,13.5,0.0,17.4,3.0,0.0,0.0,0.0,1531422620.0
40.66475550,-102.11147783,true,1.0,4.56,1.34,3640.54,304.0,2,42.0,0.00,10.5,20.8,13.6,0.0,16.8,3.1,0.0,0.0,0.0,1531422621.0
40.66476369,-102.11149276,true,1.0,4.92,3.35,3640.52,304.9,2,40.0,0.00,10.5,7.7,13.6,0.6,15.8,3.4,1474.2,24.6,24.5,1531422622.0
40.66477174,-102.11150732,true,1.0,5.01,6.19,3640.46,304.2,2,40.0,0.00,9.5,3.7,13.6,1.3,14.4,3.4,1806.1,30.1,30.1,1531422623.0
40.66477910,-102.11152135,true,1.0,5.01,9.87,3640.50,303.9,2,44.0,0.00,9.5,2.3,13.7,5.1,12.5,3.4,4527.6,75.5,75.3,1531422624.0
40.66478647,-102.11153574,true,1.0,4.74,13.54,3640.48,303.2,2,52.0,0.00,11.4,2.2,13.8,6.2,10.7,3.2,4194.5,69.9,69.7,1531422625.0
40.66479370,-102.11154995,true,1.0,4.65,16.83,3640.48,302.5,2,57.0,0.00,13.3,2.1,14.0,6.4,9.1,3.2,3588.4,59.8,59.5,1531422626.0
40.66480052,-102.11156434,true,1.0,4.56,19.75,3640.49,300.7,2,60.0,0.00,14.3,1.9,14.3,7.6,7.6,3.1,3673.1,61.2,60.7,1531422627.0
40.66480707,-102.11157927,true,1.0,4.74,22.28,3640.41,298.7,2,65.0,0.00,15.2,1.7,14.5,7.6,6.4,3.2,3116.6,51.9,51.3,1531422628.0
40.66481089,-102.11158916,true,1.0,4.37,24.32,3640.46,296.7,2,63.0,0.00,16.2,1.8,14.6,7.3,5.3,3.0,2986.5,49.8,49.1,1531422629.0
40.66481649,-102.11160409,true,1.0,3.83,25.90,3640.51,295.7,2,71.0,0.00,16.2,2.0,14.7,6.6,4.5,2.6,2891.1,48.2,47.5,1531422630.0
40.66482181,-102.11161938,true,1.0,4.37,26.64,3640.56,294.6,2,71.0,0.00,17.1,1.8,13.7,9.0,4.2,3.0,3362.4,56.0,55.9,1531422631.0
40.66482672,-102.11163539,true,1.0,4.83,27.60,3640.54,290.3,2,67.0,0.00,17.1,1.6,12.2,8.9,3.7,3.3,2906.2,48.4,48.4,1531422632.0
40.66483054,-102.11165284,true,1.0,4.83,35.00,3640.53,283.0,2,63.0,0.00,16.2,1.2,12.7,7.6,0.0,3.3,1960.3,32.7,32.7,1531422633.0
40.66483286,-102.11167262,true,1.0,5.29,30.99,3640.46,274.6,2,61.0,0.00,16.2,1.2,13.1,7.7,2.0,3.6,2046.9,34.1,34.1,1531422634.0
40.66483286,-102.11169402,true,1.0,5.74,28.67,3640.43,266.9,2,63.0,0.00,15.2,1.1,13.2,8.4,0.0,3.9,2234.0,37.2,37.2,1531422635.0
40.66483122,-102.11171525,true,1.0,5.93,26.60,3640.42,263.7,2,63.0,0.00,15.2,1.2,13.3,5.2,0.9,4.0,1427.5,23.8,23.8,1531422636.0
40.66482945,-102.11173485,true,1.0,5.93,24.54,3640.58,264.7,2,65.0,0.00,15.2,1.3,13.0,2.3,2.0,4.0,688.2,11.5,11.5,1531422637.0
40.66482822,-102.11175500,true,1.0,5.83,21.29,3640.60,270.0,2,64.0,0.00,16.2,1.6,13.5,1.9,4.2,4.0,679.3,11.3,11.3,1531422638.0
40.66482945,-102.11177352,true,1.0,5.47,15.66,3640.66,283.7,2,64.0,0.00,15.2,2.1,14.0,1.8,7.6,3.7,923.8,15.4,15.3,1531422639.0
40.66483463,-102.11179151,true,1.0,5.29,18.09,3640.82,298.6,2,57.0,0.00,15.2,1.9,14.3,2.1,6.8,3.6,947.8,15.8,15.7,1531422640.0
40.66484364,-102.11180770,true,1.0,5.38,25.76,3640.76,313.1,2,48.0,0.00,14.3,1.2,14.5,2.1,2.9,3.7,655.7,10.9,10.8,1531422641.0
40.66485523,-102.11182011,true,1.0,5.56,5.07,3640.71,328.0,2,51.0,0.00,12.4,5.3,14.5,1.5,12.8,3.8,2267.4,37.8,37.4,1531422643.0
40.66487174,-102.11182964,true,1.0,5.65,3.97,3640.23,343.5,2,71.0,0.00,13.3,7.2,14.5,0.4,12.0,3.9,760.5,12.7,12.5,1531422643.0
40.66488225,-102.11163899,true,1.0,5.38,0.00,3640.85,136.4,2,35.0,0.00,8.6,0.0,14.9,0.0,0.0,3.7,0.0,0.0,0.0,1531422655.0
40.66487652,-102.11163143,true,1.0,5.38,0.00,3640.86,134.9,2,35.0,0.00,8.6,0.0,14.9,0.0,0.0,3.7,0.0,0.0,0.0,1531422655.0
40.66486751,-102.11161902,true,1.0,4.83,0.00,3640.82,132.8,2,35.0,0.00,8.6,0.0,15.0,0.0,0.0,3.3,0.0,0.0,0.0,1531422656.0
40.66485905,-102.11160553,true,1.0,4.83,0.00,3640.81,128.6,2,38.0,0.00,8.6,0.0,15.1,0.0,0.0,3.3,0.0,0.0,0.0,1531422657.0
40.66485169,-102.11159132,true,1.0,4.74,0.00,3640.88,122.9,2,39.0,0.00,9.5,0.0,15.1,0.0,0.0,3.2,0.0,0.0,0.0,1531422658.0
40.66484500,-102.11157549,true,1.0,4.83,2.45,3640.77,117.5,2,39.0,0.00,9.5,9.7,15.1,0.0,-4.7,3.3,0.0,0.0,0.0,1531422659.0
40.66483954,-102.11155913,true,1.0,5.01,4.40,3640.72,112.3,2,40.0,0.00,9.5,5.2,15.1,0.0,-6.5,3.4,0.0,0.0,0.0,1531422660.0
40.66483531,-102.11154222,true,1.0,4.92,6.41,3640.71,107.4,2,43.0,0.00,9.5,3.6,15.2,0.2,-7.8,3.4,296.3,4.9,4.8,1531422661.0
40.66483218,-102.11152513,true,1.0,4.92,30.26,3640.69,103.3,2,44.0,0.00,10.5,0.8,15.2,4.2,2.4,3.4,1226.1,20.4,20.0,1531422662.0
40.66482986,-102.11150786,true,1.0,4.83,31.50,3640.66,99.7,2,44.0,0.00,11.4,0.9,15.3,5.1,1.7,3.3,1467.0,24.5,23.9,1531422663.0
40.66482849,-102.11149006,true,1.0,4.83,32.40,3640.62,95.6,2,46.0,0.00,11.4,0.9,15.4,5.9,1.3,3.3,1638.1,27.3,26.7,1531422664.0
40.66482781,-102.11147315,true,1.0,4.74,33.10,3640.71,93.0,2,53.0,0.00,11.4,0.9,15.5,8.2,0.0,3.2,2269.3,37.8,36.9,1531422665.0
40.66482767,-102.11145480,true,1.0,5.10,33.44,3640.71,91.5,2,60.0,0.00,13.3,0.9,15.7,9.9,0.8,3.5,2519.6,42.0,40.9,1531422666.0
40.66482767,-102.11143502,true,1.0,5.47,33.31,3640.75,90.9,2,61.0,0.00,14.3,0.9,15.8,9.3,0.0,3.7,2214.7,36.9,35.9,1531422667.0
40.66482754,-102.11141433,true,1.0,5.83,33.19,3640.80,90.8,2,67.0,0.00,15.2,1.0,15.8,11.0,0.0,4.0,2477.1,41.3,40.2,1531422668.0
40.66482754,-102.11139257,true,1.0,6.11,33.09,3640.86,90.6,2,65.0,0.00,16.2,1.0,16.0,11.3,0.4,4.2,2428.7,40.5,39.3,1531422669.0
40.66482726,-102.11137099,true,1.0,6.11,32.99,3640.93,90.7,2,64.0,0.00,16.2,1.0,16.0,11.1,0.3,4.2,2400.0,40.0,38.8,1531422670.0
40.66482699,-102.11134976,true,1.0,6.01,32.90,3641.01,91.1,2,61.0,0.00,16.2,1.0,16.1,11.1,0.0,4.1,2442.9,40.7,39.5,1531422671.0
40.66482658,-102.11132854,true,1.0,6.01,32.88,3641.10,91.1,2,65.0,0.00,15.2,0.9,14.7,11.6,0.0,4.1,2553.6,42.6,42.0,1531422672.0
40.66482617,-102.11130696,true,1.0,6.01,32.94,3641.19,90.9,2,65.0,0.00,16.2,1.0,14.5,13.3,0.1,4.1,2922.6,48.7,48.1,1531422673.0
40.66482604,-102.11128429,true,1.0,6.20,33.08,3641.25,90.1,2,64.0,0.00,16.2,1.0,14.6,12.9,0.0,4.2,2741.2,45.7,45.1,1531422674.0
40.66482590,-102.11126145,true,1.0,6.29,33.23,3641.32,89.9,2,61.0,0.00,16.2,0.9,14.9,12.2,0.0,4.3,2549.2,42.5,41.8,1531422675.0
40.66482590,-102.11123879,true,1.0,6.29,33.35,3641.34,89.6,2,61.0,0.00,15.2,0.9,14.9,12.8,0.0,4.3,2655.1,44.3,43.5,1531422676.0
40.66482604,-102.11121576,true,1.0,6.38,33.44,3641.40,89.5,2,68.0,0.00,15.2,0.9,14.9,13.1,0.0,4.3,2676.5,44.6,43.9,1531422677.0
40.66482617,-102.11119274,true,1.0,6.38,33.42,3641.44,89.4,2,61.0,0.00,16.2,0.9,14.6,14.6,0.0,4.3,2989.4,49.8,49.2,1531422678.0
40.66482631,-102.11116972,true,1.0,6.47,33.36,3641.48,89.2,2,64.0,0.00,16.2,0.9,12.2,14.2,0.0,4.4,2874.3,47.9,47.9,1531422679.0
40.66482645,-102.11114652,true,1.0,6.38,33.29,3641.56,89.7,2,63.0,0.00,16.2,0.9,12.0,12.7,0.0,4.3,2596.6,43.3,43.3,1531422680.0
40.66482631,-102.11112385,true,1.0,6.38,33.28,3641.63,90.3,2,73.0,0.00,15.2,0.9,12.3,14.3,0.0,4.3,2934.2,48.9,48.9,1531422681.0
40.66482604,-102.11110065,true,1.0,6.38,33.27,3641.72,90.5,2,69.0,0.00,17.1,1.0,12.3,14.3,0.0,4.3,2943.1,49.1,49.1,1531422682.0
40.66482576,-102.11107727,true,1.0,6.56,33.29,3641.81,90.1,2,67.0,0.00,17.1,0.9,12.3,12.4,0.0,4.5,2471.3,41.2,41.2,1531422683.0
40.66482576,-102.11105443,true,1.0,6.38,33.29,3641.83,89.8,2,68.0,0.00,16.2,0.9,12.3,11.9,-0.1,4.3,2434.5,40.6,40.6,1531422684.0
40.66482576,-102.11103122,true,1.0,6.47,33.30,3641.91,89.4,2,67.0,0.00,17.1,1.0,11.3,12.9,-0.2,4.4,2602.1,43.4,43.4,1531422685.0
40.66482590,-102.11100766,true,1.0,6.56,33.32,3641.95,89.4,2,63.0,0.00,16.2,0.9,11.1,14.8,-0.3,4.5,2940.2,49.0,49.0,1531422686.0
40.66482604,-102.11098482,true,1.0,6.47,33.35,3641.99,89.5,2,60.0,0.00,16.2,0.9,11.3,15.1,-0.3,4.4,3051.7,50.9,50.9,1531422687.0
40.66482604,-102.11096108,true,1.0,6.56,33.37,3641.99,89.4,2,57.0,0.00,15.2,0.8,11.5,14.3,-0.3,4.5,2840.4,47.3,47.3,1531422688.0
40.66482631,-102.11093787,true,1.0,6.47,33.34,3642.05,89.4,2,80.0,0.00,15.2,0.9,11.6,14.4,-0.3,4.4,2906.4,48.4,48.4,1531422689.0
40.66482658,-102.11091395,true,1.0,6.56,33.28,3642.08,89.7,2,71.0,0.00,19.0,1.1,11.5,13.6,-0.3,4.5,2702.9,45.0,45.0,1531422690.0
40.66482686,-102.11089039,true,1.0,6.56,33.13,3642.11,89.2,2,63.0,0.00,17.1,1.0,11.1,16.8,0.0,4.5,3357.3,56.0,56.0,1531422691.0
40.66482781,-102.11086719,true,1.0,6.47,32.91,3642.13,84.4,2,69.0,0.00,16.2,0.9,11.4,12.7,-0.1,4.4,2599.9,43.3,43.3,1531422692.0
40.66483013,-102.11084452,true,1.0,6.47,32.48,3642.20,80.6,2,67.0,0.00,17.1,1.0,11.6,14.0,0.0,4.4,2895.8,48.3,48.3,1531422693.0
40.66483354,-102.11082186,true,1.0,6.47,30.84,3642.30,79.7,2,69.0,0.00,17.1,1.0,11.7,11.9,-0.6,4.4,2602.2,43.4,43.4,1531422694.0
40.66483668,-102.11079902,true,1.0,6.47,28.26,3642.31,81.0,2,69.0,0.00,17.1,1.1,11.6,8.6,-1.0,4.4,2054.5,34.2,34.2,1531422695.0
40.66483913,-102.11077779,true,1.0,6.11,25.66,3642.33,82.1,2,65.0,0.00,17.1,1.3,11.3,6.0,-1.1,4.2,1660.7,27.7,27.7,1531422696.0
40.66484104,-102.11075855,true,1.0,5.74,23.14,3642.53,83.2,2,61.0,0.00,16.2,1.5,11.1,6.4,-1.2,3.9,2111.5,35.2,35.2,1531422697.0
40.66484268,-102.11073912,true,1.0,5.74,20.49,3642.82,85.2,2,64.0,0.00,15.2,1.6,11.6,5.9,-1.7,3.9,2201.6,36.7,36.7,1531422698.0
40.66484336,-102.11071934,true,1.0,5.74,18.12,3643.13,88.9,2,63.0,0.00,16.2,1.9,11.8,4.2,-2.3,3.9,1749.6,29.2,29.2,1531422699.0
40.66484282,-102.11069865,true,1.0,5.74,15.60,3643.30,95.0,2,60.0,0.00,15.2,2.1,11.8,3.1,-2.9,3.9,1516.7,25.3,25.3,1531422700.0
40.66484023,-102.11067833,true,1.0,5.65,13.02,3643.31,103.4,2,55.0,0.00,15.2,2.5,11.9,2.5,-3.9,3.9,1504.8,25.1,25.1,1531422701.0
40.66483490,-102.11065783,true,1.0,5.93,10.30,3643.34,113.4,2,55.0,0.00,14.3,2.8,11.8,2.0,-5.5,4.0,1399.0,23.3,23.3,1531422702.0
40.66482672,-102.11063804,true,1.0,5.93,7.39,3643.31,123.5,2,50.0,0.00,13.3,3.7,11.9,1.3,-8.1,4.0,1324.3,22.1,22.1,1531422703.0
40.66481621,-102.11062131,true,1.0,5.65,4.04,3642.98,133.1,2,42.0,0.00,12.4,6.6,11.9,1.0,-12.6,3.9,1987.2,33.1,33.1,1531422704.0
40.66480434,-102.11060746,true,1.0,5.29,0.00,3642.60,140.0,2,36.0,0.00,11.4,0.0,11.8,1.8,0.0,3.6,0.0,0.0,0.0,1531422705.0
40.66473285,-102.11052167,true,1.0,4.01,0.00,3643.73,105.0,2,43.0,0.00,12.4,0.0,12.0,0.0,0.0,2.7,0.0,0.0,0.0,1531422717.0
40.66473135,-102.11051267,true,1.0,4.01,0.00,3643.83,100.2,2,43.0,0.00,12.4,0.0,12.0,0.0,0.0,2.7,0.0,0.0,0.0,1531422717.0
40.66472971,-102.11049361,true,1.0,5.29,0.00,3643.97,94.8,2,57.0,0.00,10.5,0.0,12.0,0.0,0.0,3.6,0.0,0.0,0.0,1531422718.0
40.66472944,-102.11047328,true,1.0,5.65,3.06,3644.19,90.3,2,50.0,0.00,13.3,9.3,12.0,0.0,15.9,3.9,0.0,0.0,0.0,1531422719.0
40.66473040,-102.11045206,true,1.0,5.93,5.08,3644.34,87.1,2,46.0,0.00,13.3,5.4,12.1,0.0,14.9,4.0,0.0,0.0,0.0,1531422720.0
40.66473203,-102.11042922,true,1.0,6.29,6.83,3644.57,84.7,2,47.0,0.00,11.4,3.2,12.0,0.0,14.0,4.3,0.0,0.0,0.0,1531422721.0
40.66473408,-102.11040566,true,1.0,6.56,8.08,3644.64,84.6,2,47.0,0.00,11.4,2.6,12.0,0.0,13.4,4.5,0.0,0.0,0.0,1531422722.0
40.66473585,-102.11038209,true,1.0,6.56,8.31,3644.73,86.8,2,46.0,0.00,11.4,2.5,12.0,0.0,13.3,4.5,0.0,0.0,0.0,1531422723.0
40.66473667,-102.11035835,true,1.0,6.65,7.42,3644.84,90.2,2,43.0,0.00,11.4,2.8,12.0,0.0,13.7,4.5,0.0,0.0,0.0,1531422724.0
40.66473626,-102.11033425,true,1.0,6.65,6.57,3644.91,92.4,2,44.0,0.00,10.5,2.9,12.0,0.0,14.2,4.5,0.0,0.0,0.0,1531422725.0
40.66473531,-102.11030943,true,1.0,6.93,6.24,3644.89,93.0,2,44.0,0.00,10.5,2.9,12.0,0.0,14.3,4.7,0.0,0.0,0.0,1531422726.0
40.66473435,-102.11028425,true,1.0,6.93,6.32,3644.92,92.9,2,42.0,0.00,11.4,3.2,12.0,0.0,14.3,4.7,0.0,0.0,0.0,1531422727.0
40.66473367,-102.11025925,true,1.0,7.02,6.77,3644.96,91.9,2,40.0,0.00,10.5,2.7,12.0,0.0,14.1,4.8,0.0,0.0,0.0,1531422728.0
40.66473299,-102.11023514,true,1.0,6.65,7.48,3644.98,91.1,2,39.0,0.00,10.5,2.5,12.0,0.0,13.7,4.5,0.0,0.0,0.0,1531422729.0
40.66473258,-102.11021194,true,1.0,6.47,8.26,3644.95,90.8,2,38.0,0.00,9.5,2.2,12.0,0.0,13.3,4.4,0.0,0.0,0.0,1531422730.0
40.66473244,-102.11018874,true,1.0,6.47,9.61,3644.97,89.9,2,39.0,0.00,9.5,1.9,12.0,0.0,12.7,4.4,0.0,0.0,0.0,1531422731.0
40.66473244,-102.11016572,true,1.0,6.56,11.00,3645.00,89.6,2,40.0,0.00,9.5,1.6,12.0,0.0,12.0,4.5,0.0,0.0,0.0,1531422732.0
40.66473258,-102.11014251,true,1.0,6.47,12.50,3645.06,89.6,2,42.0,0.00,10.5,1.6,12.0,0.4,11.2,4.4,196.2,3.3,3.3,1531422733.0
40.66473258,-102.11011985,true,1.0,6.29,14.21,3645.07,89.5,2,43.0,0.00,10.5,1.4,12.1,4.0,10.4,4.3,1945.2,32.4,32.4,1531422734.0
40.66473272,-102.11009755,true,1.0,6.29,16.07,3645.09,89.5,2,48.0,0.00,10.5,1.3,12.1,4.8,9.4,4.3,2060.8,34.3,34.3,1531422735.0
40.66473258,-102.11007542,true,1.0,6.11,18.29,3645.09,89.3,2,53.0,0.00,11.4,1.2,12.2,5.7,8.3,4.2,2241.1,37.4,37.4,1531422736.0
40.66473313,-102.11005330,true,1.0,6.20,20.87,3645.10,85.7,2,55.0,0.00,12.4,1.2,12.2,6.5,7.1,4.2,2199.1,36.7,36.7,1531422737.0
40.66473476,-102.11003100,true,1.0,6.20,23.96,3645.05,83.9,2,56.0,0.00,13.3,1.1,12.3,7.6,5.5,4.2,2226.1,37.1,37.1,1531422738.0
40.66473640,-102.11001049,true,1.0,5.93,26.56,3645.13,83.5,2,53.0,0.00,14.3,1.1,12.3,8.6,4.2,4.0,2368.6,39.5,39.5,1531422739.0
40.66473817,-102.10998999,true,1.0,5.83,28.86,3645.15,84.2,2,57.0,0.00,13.3,1.0,12.2,7.5,3.1,4.0,1938.2,32.3,32.3,1531422740.0
40.66473967,-102.10996966,true,1.0,5.74,30.94,3645.17,84.2,2,61.0,0.00,14.3,1.0,11.8,8.8,2.0,3.9,2147.6,35.8,35.8,1531422741.0
40.66474118,-102.10994952,true,1.0,5.65,33.15,3645.24,84.5,2,63.0,0.00,15.2,1.0,12.6,8.6,0.0,3.9,1994.0,33.2,33.2,1531422742.0
40.66474254,-102.10992901,true,1.0,5.74,35.00,3645.26,85.1,2,64.0,0.00,16.2,1.0,13.6,7.9,0.0,3.9,1709.2,28.5,28.5,1531422743.0
40.66474377,-102.10990887,true,1.0,5.65,35.00,3645.33,85.8,2,68.0,0.00,16.2,1.0,14.2,8.8,0.0,3.9,1949.4,32.5,32.2,1531422744.0
40.66474486,-102.10988711,true,1.0,6.01,35.00,3645.34,85.8,2,69.0,0.00,17.1,1.0,14.8,8.3,0.0,4.1,1721.3,28.7,28.3,1531422745.0
40.66474595,-102.10986570,true,1.0,5.93,35.00,3645.39,85.9,2,69.0,0.00,17.1,1.0,15.0,8.2,0.0,4.0,1721.5,28.7,28.2,1531422746.0
40.66474704,-102.10984430,true,1.0,6.11,35.00,3645.42,86.0,2,69.0,0.00,17.1,1.0,16.9,8.7,0.0,4.2,1769.4,29.5,28.3,1531422747.0
40.66474813,-102.10982307,true,1.0,5.93,35.00,3645.46,86.5,2,71.0,0.00,17.1,1.0,19.1,7.5,0.0,4.0,1583.8,26.4,24.7,1531422748.0
40.66474895,-102.10980257,true,1.0,5.74,35.00,3645.46,87.1,2,69.0,0.00,17.1,1.0,20.5,8.4,0.0,3.9,1820.9,30.3,27.9,1531422749.0
40.66474950,-102.10978278,true,1.0,5.56,35.00,3645.53,88.5,2,72.0,0.00,17.1,1.1,21.3,8.4,0.0,3.8,1880.2,31.3,28.5,1531422750.0
40.66474963,-102.10976300,true,1.0,5.56,35.00,3645.51,89.0,2,73.0,0.00,18.1,1.1,21.8,8.2,0.0,3.8,1830.1,30.5,27.6,1531422751.0
40.66474977,-102.10974339,true,1.0,5.47,35.00,3645.55,88.8,2,72.0,0.00,18.1,1.1,21.3,7.7,0.0,3.7,1748.0,29.1,26.5,1531422752.0
40.66475004,-102.10972343,true,1.0,5.56,35.00,3645.61,88.6,2,76.0,0.00,18.1,1.1,23.2,7.2,0.0,3.8,1616.7,26.9,23.9,1531422753.0
40.66475045,-102.10970400,true,1.0,5.47,35.00,3645.67,88.9,2,73.0,0.00,18.1,1.1,24.0,7.9,0.0,3.7,1799.5,30.0,26.4,1531422754.0
40.66475059,-102.10968404,true,1.0,5.47,35.00,3645.69,89.4,2,71.0,0.00,18.1,1.1,24.6,8.0,0.0,3.7,1825.5,30.4,26.5,1531422755.0
40.66475073,-102.10966425,true,1.0,5.56,35.00,3645.75,89.5,2,71.0,0.00,18.1,1.1,25.1,7.9,0.0,3.8,1776.1,29.6,25.6,1531422756.0
40.66475086,-102.10964393,true,1.0,5.65,35.00,3645.79,89.3,2,75.0,0.00,18.1,1.1,25.2,6.8,0.0,3.9,1496.1,24.9,21.6,1531422757.0
40.66475100,-102.10962343,true,1.0,5.74,35.00,3645.86,89.6,2,69.0,0.00,17.1,1.0,22.4,9.2,0.0,3.9,1990.6,33.2,29.8,1531422758.0
40.66475113,-102.10960274,true,1.0,5.83,35.00,3645.90,89.5,2,72.0,0.00,18.1,1.1,22.4,8.7,0.0,4.0,1860.3,31.0,27.8,1531422759.0
40.66475113,-102.10958188,true,1.0,5.93,35.00,3645.92,89.4,2,71.0,0.00,17.1,1.0,23.8,6.9,0.0,4.0,1454.9,24.2,21.4,1531422760.0
40.66475127,-102.10956083,true,1.0,5.74,35.00,3645.96,90.2,2,71.0,0.00,17.1,1.0,24.6,8.4,0.0,3.9,1816.1,30.3,26.4,1531422761.0
40.66475113,-102.10953979,true,1.0,5.83,35.00,3646.00,90.7,2,71.0,0.00,17.1,1.0,25.0,7.3,0.0,4.0,1553.7,25.9,22.5,1531422762.0
40.66475086,-102.10951910,true,1.0,5.83,35.00,3646.07,90.9,2,71.0,0.00,17.1,1.0,24.7,7.3,0.0,4.0,1558.0,26.0,22.6,1531422763.0
